ID,GSM3100217,GSM3100218,GSM3100219,GSM3100220,GSM3100221,GSM3100222,GSM3100223,GSM3100224,GSM3100225,GSM3100226,GSM3100227,GSM3100228,GSM3100229,GSM3100230
CYP2A13,-0.1043773,-0.04805145,-0.1056952,-0.09325572,-0.09075369,-0.08047342,-0.02838853,0.01894778,-0.02130389,0.01251031,-0.05979749,-0.03955351,-0.1160188,-0.08570409
SLC35E1,-0.06244969,-0.06956342,-0.1057174,-0.07862527,-0.0806791,0.03489553,0.01056535,0.01045222,0.002714935,0.02254183,-0.06952356,0.01448968,-0.1453956,-0.06812419
SCML4,-0.06875895,0.047152,-0.105719,-0.04008299,-0.05962867,-0.1675093,-0.08347358,-0.1309209,-0.09213688,-0.1349279,-0.1234144,-0.04889536,-0.06857769,-0.1762321
SNX29,-0.005577773,0.002405708,-0.01057261,0.007826489,0.02063337,-0.01773689,-0.04807089,-0.03043445,-0.02461787,-0.02593951,-0.01656753,0.01766538,0.06752155,0.09263323
LASP1,0.07555081,0.02039598,-0.01057333,0.1107248,-0.008540016,0.02501873,0.04164876,0.04168461,0.002966157,0.06296415,0.05665392,0.003634497,0.02925254,0.07465116
PIGV,-0.04710688,-0.06741148,-0.1057726,-0.07437421,-0.06788881,0.03033623,0.02991065,0.04978308,0.04549719,0.03693286,-0.05881569,-0.1225763,-0.1633586,-0.1194834
DYNC1LI2,-0.07572693,-0.06813702,-0.1058655,-0.103942,-0.07596508,0.02080455,-0.01763393,0.03183906,0.02177264,-0.1608053,-0.1430967,-0.02239717,-0.0788802,-0.09761044
ZDHHC22,-0.101614,-0.0962431,-0.1058907,-0.2218174,-0.1232225,-0.03564995,0.004338431,-0.03274459,-0.02158574,-0.01164277,-0.06561006,-0.09350131,-0.1629537,-0.1717665
GMPPB,-0.1047138,-0.02414206,-0.1059004,-0.07790104,-0.06925723,-0.1356962,-0.06296678,-0.2065806,-0.08032948,-0.04730095,-0.1031123,-0.06813584,-0.07459523,-0.1742061
IL4I1,-0.0498713,-0.06918299,-0.1059438,-0.1003423,-0.08278128,0.03470822,0.07666225,0.02120036,0.05440029,0.02816962,-0.1143208,-0.005675536,-0.160551,-0.1153553
SCRN2,-0.08898377,-0.07198061,-0.1059701,-0.08789174,-0.1175339,-0.03538933,-0.02869493,-0.002932156,0.009112051,-0.0239943,-0.0589104,-0.08414511,-0.1136666,-0.07389221
SLC1A7,-0.005541871,0.01607936,-0.001060014,0.01506332,0.04642471,0.07664136,0.05835053,0.07502779,0.07416099,0.06554417,0.03497985,0.07238651,0.001173639,0.01823531
RPAP3,0.01486361,0.00839681,-0.001060148,0.1189917,-0.002867763,0.002264447,0.01557275,0.02013858,0.02173266,-0.0138065,0.03844673,-0.01209492,0.05770699,0.04298864
APCDD1L,-0.01020224,0.02095803,-0.01060513,0.1050544,-0.007568705,0.01386748,-0.01017452,-0.03978212,-0.02654326,-0.02711327,-0.04854749,0.0558631,0.06038734,-0.01952526
WNT8A,-0.01294955,0.04316606,-0.01060655,0.01640368,-0.01469908,0.006325734,-0.009037138,-0.00040198,0.004702404,-0.01862122,-0.03937754,-0.02818088,-0.01423869,0.01440895
KIAA0907,-0.0665153,-0.04658965,-0.01061217,-0.08114848,-0.02946844,-0.09470475,-0.08841229,-0.08999652,-0.1019146,-0.06352833,-0.01251682,-0.1247199,0.07023994,0.06771859
RAB3D,0.05414607,0.02690117,-0.001061221,0.02428757,0.01460642,0.136675,0.07398074,0.08525569,0.1167295,0.08170245,0.04030767,0.04080255,-0.02760961,0.009741816
MCF2,-0.06488407,0.05192578,-0.1061297,-0.07333943,-0.04405588,-0.1743254,-0.1171819,-0.1561838,-0.09582001,-0.1385497,-0.02940035,-0.02287821,-0.02366558,-0.1257774
SAGE1,-0.08918742,0.00929195,-0.1061853,-0.07284836,-0.02490664,-0.1281316,-0.05645495,-0.101009,-0.04102957,-0.07106901,-0.001898119,-0.05070266,-0.04614266,-0.07376017
HCG27,-0.1069024,-0.08040002,-0.1062003,-0.09089589,-0.08672108,-0.1285877,-0.1254869,-0.08260146,-0.07449124,-0.1006025,-0.1684293,-0.05746392,-0.07770833,-0.05182286
C12orf62,-0.06348344,-0.07502947,-0.1062472,-0.03400108,-0.05072322,0.02178618,-0.003513218,0.05847279,0.05619474,-0.001766503,-0.1163059,0.02537023,-0.07815877,-0.01929701
EIF2AK4,-0.02722591,-0.02606164,-0.01062769,-0.05194541,-0.02986598,-0.009162605,-0.01856564,0.02024082,0.0107756,-0.03484809,-0.09841592,-0.01197786,-0.01945557,0.01134958
KIAA0528,-0.0562225,-0.04224091,-0.1063219,-0.01195263,-0.06528026,0.04913679,0.04395063,0.05554138,0.06640065,0.03346712,-0.05837884,-0.02073866,-0.1318404,-0.0739612
ADRA1B,-0.01523467,-0.003345852,-0.001063269,0.08736737,-0.0176202,0.02956677,0.0266842,0.03377305,0.006429793,0.0182742,0.02232089,0.02783465,-0.003308004,0.05760239
RABGAP1L,-0.01333765,-0.02847543,-0.1065176,-0.02543388,-0.0389442,-0.0854875,-0.07366918,-0.0309177,-0.0396925,-0.05725615,-0.1164452,-0.08337325,-0.05509375,0.01991086
HEBP2,-0.05612745,0.003106869,-0.1065287,-0.01487709,-0.0314927,-0.1534152,-0.0796062,-0.1388337,-0.09057323,-0.04578793,0.05645603,-0.01996472,-0.04364159,-0.08467917
ARSE,-0.186773,0.03810426,-0.1066288,-0.01442626,-0.1386595,-0.1868934,-0.09984802,-0.1784198,-0.1015491,-0.1304982,-0.04847201,-0.04252464,0.00882008,-0.1704646
AP1GBP1,-0.06748292,-0.02960733,-0.01066372,0.03536564,-0.01946589,0.01538582,-0.01778537,0.01319552,0.004520058,0.01205794,0.002755562,0.07956908,-0.005412088,0.00180099
DOCK3,-0.107353,0.006721434,-0.1068164,-0.02816232,-0.07552908,-0.2011495,-0.09385248,-0.1644497,-0.08614545,-0.1219493,-0.06935024,-0.03308723,-0.06087607,-0.1676758
OPHN1,0.0339186,0.190181,-0.1068179,-0.09269756,0.03587889,-0.2160238,-0.1048585,-0.1826235,-0.1046696,-0.06716504,0.0220555,0.0911156,0.04349207,-0.05662829
DYDC1,-0.05782036,-0.1025782,-0.1068274,-0.1281516,-0.1185089,-0.0248873,0.01621601,-0.05917249,-0.01708424,-0.02395242,-0.08384058,-0.1118839,-0.1635447,-0.1476993
DDX19A,0.05918544,0.02250321,-0.001069226,0.04751767,0.03072383,0.03481501,-0.000150984,0.00035907,-0.02096366,-0.1262622,-0.02636801,0.004143012,0.06084889,0.0449568
C9orf171,-0.05309378,-0.08279922,-0.001069406,-0.151242,-0.09301903,-0.2649344,-0.1495071,-0.2414393,-0.1496855,-0.1722105,-0.07225163,-0.1221563,-0.1289271,-0.2609125
SLC7A10,-0.09449269,-0.06855995,-0.1069557,-0.1414607,-0.07585836,-0.03443331,-0.01394882,-0.05530897,-0.03409818,-0.05268881,-0.1192123,-0.1102272,-0.132302,-0.09330842
RPL36A,-0.1169528,-0.004465067,-0.1069768,-0.05863726,-0.06852235,-0.149852,-0.05349939,-0.211645,-0.09450254,-0.06066811,0.01309996,-0.02267783,-0.01584404,-0.05000853
MTRF1L,-0.09846643,-0.03361158,-0.1069921,-0.08649685,-0.1880311,-0.2101519,-0.1515426,-0.2491118,-0.1367773,-0.09270251,-0.004067074,-0.0672868,-0.07393759,-0.1998354
CCDC102A,-0.1046802,-0.09960493,-0.1069957,-0.1060476,-0.0174345,-0.1148154,-0.1433604,-0.05934374,-0.08288226,-0.1970649,-0.06999667,-0.04024405,0.05828301,-0.0163303
SLC16A10,-0.05479091,-0.08009883,-0.1069961,-0.0487456,-0.002846718,-0.2502402,-0.1833815,-0.1803677,-0.1603055,-0.1170154,-0.0584012,-0.09640181,0.007449438,-0.2021004
CTDSP1,-0.03097286,-0.04104426,-0.1070084,-0.1115485,-0.08312092,0.09904092,0.08432984,0.05620597,0.09646636,0.104012,-0.02298704,-0.03208467,-0.1947908,-0.119677
NUAK2,-0.06430645,-0.06409599,-0.1070356,-0.1020785,-0.0887652,0.06725503,0.03788175,0.0245583,0.0443444,0.0455332,-0.0583347,-0.05680664,-0.1956324,-0.124415
PHF20,-0.08671067,-0.01108188,-0.01070554,0.04261128,-0.01003308,-0.03292847,-0.001658384,0.008235391,0.000995528,-0.004469588,-0.006159252,0.008543172,0.006357761,0.003495669
LRIG1,-0.1468931,-0.03205315,-0.1071093,-0.09347333,-0.04632322,-0.1757319,-0.09471726,-0.1665453,-0.08897804,-0.1033958,0.02976454,-0.06904778,-0.04456698,-0.1547283
CCL13,-0.01603853,-0.03025643,-0.1072451,0.05594484,0.02049212,-0.1180077,-0.0467669,-0.04461766,-0.05969027,-0.01616305,-0.01509025,0.01994013,0.02654095,0.01191154
6-Sep,-0.08167668,-0.1011758,-0.1072515,-0.1464822,-0.1279598,-0.1081037,-0.1092826,-0.1409249,-0.08004749,-0.07772935,-0.0872706,-0.1331097,-0.1826004,-0.2064729
FLJ35024,-0.1362609,-0.156329,-0.1072699,-0.1952516,-0.1635272,-0.1945982,-0.09865941,-0.163767,-0.09689996,-0.1691044,-0.1725256,-0.1821265,-0.2562045,-0.3705001
GPR143,-0.01660372,0.06615888,-0.1072706,-0.09196229,0.000155567,-0.1591257,-0.04298474,-0.1449798,-0.06783441,-0.05433779,0.05373964,-0.03200403,-0.04358553,-0.06263993
EFNA3,-0.05056537,-0.01858094,-0.1072732,-0.1118754,-0.01436395,-0.000834074,0.000186276,-0.02400516,-0.02345507,-0.03494618,-0.1061529,-0.08758033,-0.09522841,-0.03692727
LRPPRC,-0.1433148,-0.1745894,-0.1072848,-0.1856694,-0.1219857,-0.1841731,-0.2031575,-0.1534874,-0.1430814,-0.1552922,-0.1314067,-0.2295462,-0.07717607,-0.08181409
PURG,-0.1176451,0.00080728,-0.1073855,-0.185671,-0.06392143,-0.2356839,-0.1667365,-0.1949338,-0.1164098,-0.1531389,-0.005736806,-0.02464565,0.002153143,-0.09061633
RIMS1,-0.1312951,-0.02846949,-0.1074317,-0.09440039,-0.0533273,-0.2337593,-0.1360434,-0.2117024,-0.1360984,-0.1382719,-0.07985485,-0.1343194,-0.08251529,-0.2010439
MYH13,-0.0491228,-0.1068009,-0.1074505,-0.007609088,-0.01486658,-0.01341552,-0.02566145,-0.01302862,-0.06644219,-0.07003053,-0.02579401,-0.03714228,-0.02691982,-0.001853212
PTPN1,-0.02023418,0.01591682,-0.01074715,0.05013085,-0.01613903,-0.02313357,-0.01053397,-0.01400518,-0.04100155,-0.01973527,-0.02625178,-0.04143779,-0.008829373,-0.003965167
OTOF,-0.03710894,-0.06346079,-0.1075404,-0.08601202,-0.0890012,0.0885415,0.06468057,0.08789064,0.08746341,0.07324683,-0.104193,-0.000213164,-0.1777914,-0.09579142
PPAN,0.02731143,0.002904752,-0.0107603,-0.004135141,-0.01601135,0.1182431,0.1725835,0.09941933,0.1632116,0.1754784,0.04008175,0.07388855,-0.1296698,-0.08697255
BRD9,-0.03329907,0.008120976,-0.1076124,-0.2207165,-0.08615488,-0.1608621,-0.08883904,-0.1382802,-0.07103556,-0.08796013,-0.05449853,-0.1159292,-0.2840315,-0.3016276
TXNDC15,0.0256583,-0.001955962,-0.01076293,0.07633984,-0.01267051,0.03981898,0.03052996,0.05562025,0.02801991,0.001647083,0.01545916,0.009302037,0.005706033,0.02424813
TMEM126B,0.01324006,0.04386502,-0.01076704,-0.05042456,-0.01167799,0.008171747,0.009979615,0.04116231,0.01991271,-0.008540837,-0.002756932,0.04825881,0.06796238,0.003859267
MAST2,0.01705264,-0.01368962,-0.01077134,-0.04274203,0.03881753,0.04277792,0.06593079,0.03332331,0.0342666,0.06080858,0.0457416,-0.02148837,-0.03156813,0.02126375
FAM111B,0.003747946,-0.05628786,-0.01077567,0.05191443,-0.001797176,0.02264829,0.02112377,0.01784359,0.0144271,0.01925489,0.006994626,-0.01363584,-0.04164614,-0.03615878
APOBEC3G,-0.06044594,-0.06104737,-0.1078124,0.009049619,-0.1034544,-0.009095611,0.01144364,0.01445773,-0.006742726,0.00706557,-0.04059842,-0.1032618,-0.1118265,-0.1157994
FREM2,0.03634269,-0.05425498,-0.01078328,0.01850028,0.009556773,0.08612943,-0.03229488,0.0553448,-0.05752898,-0.08423469,0.08050468,-0.01040252,-0.07897967,-0.0126931
RNF170,-0.06911467,0.000161881,-0.1079159,-0.2212684,-0.08752321,-0.1091654,0.006975492,-0.1193343,-0.02567848,-0.03144384,0.04214809,-0.08575113,-0.1525686,-0.187984
MTMR7,-0.0543244,0.051003,-0.1080302,-0.2315439,-0.04414415,-0.2015004,-0.05016163,-0.1766502,-0.07728597,-0.0551457,0.01214507,-0.0208679,-0.05070821,-0.09080223
CBX5,-0.09406579,-0.08668504,-0.1080433,-0.03897498,-0.05605237,0.02847295,-0.07888806,0.09635368,0.05075083,-0.1079342,-0.07418946,0.01379276,-0.1132323,-0.1209671
IL8RA,0.02635305,0.03183064,-0.01081014,-0.0167957,0.02404824,0.03271909,0.008899923,0.0148393,0.03268504,-0.04762065,-0.008353094,-0.0236173,0.04143439,0.03513931
DNALI1,-0.1207069,-0.1046959,-0.1081587,-0.1729544,-0.1538215,-0.01670176,-0.05510207,0.03205995,0.01015246,-0.05239732,-0.1501963,-0.06878551,-0.1286339,-0.096375
HAMP,0.008262912,0.0141318,-0.01082155,-0.03771147,0.001586395,0.02623141,0.04012914,0.04816233,0.03291717,0.04559287,-0.03543171,0.0486681,0.004703517,-0.0386236
ZNHIT6,-0.0703573,-0.03580065,-0.1082686,-0.07803489,-0.07790924,0.02983057,-0.03447099,0.0381903,0.02426881,-0.01088675,-0.07911643,-0.03067045,-0.0350383,-0.02628517
HINT2,-0.01136931,-0.0228483,-0.001083485,-0.1109382,-0.09964989,-0.1400609,-0.04612964,-0.230461,-0.08238088,-0.09041803,0.03469575,-0.1544979,-0.1832489,-0.2478762
PPP2R3B,0.03469949,0.01917549,-0.0108391,0.01356805,-0.02225277,0.03129203,0.1009167,0.02458912,0.09022233,0.08704219,-0.03887914,-0.01391535,-0.08835336,-0.1216655
CXorf67,-0.09341686,-0.01416765,-0.1084178,-0.09913967,-0.04558421,0.008183078,-0.0240708,0.03052895,0.04556727,-0.006089008,-0.06520559,0.0158713,-0.09030027,-0.09370519
C5orf42,-0.1306094,-0.08342932,-0.1084841,-0.0458724,-0.1521984,-0.08550719,-0.08701813,-0.08289732,-0.08560993,-0.1098571,-0.1224693,-0.04184513,-0.1419245,-0.06484029
MAP2K7,-0.05573102,-0.05637604,-0.1085072,-0.1233253,-0.07430613,-0.000865901,0.0340468,0.04533237,0.06443507,-0.02283742,-0.04921315,0.01779268,-0.1204994,-0.09148894
MLX,-0.06326077,-0.03877464,-0.1085549,-0.008209582,-0.07584096,0.0171626,0.01633462,0.03304915,0.008436485,0.009815033,-0.05284186,-0.03944432,-0.1019117,-0.1036136
RAB3GAP1,0.03584168,-0.01865672,-0.01086956,-0.001332807,0.007034343,0.02373105,0.02639694,-0.002168577,0.02504617,-0.008422063,0.001289508,-0.1221297,-0.04819943,0.009421861
PIM3,-0.09365886,-0.05802267,-0.1087007,-0.02020711,-0.09520582,-0.01709208,0.01344713,0.01273785,0.01263406,-0.02701821,0.005214938,-0.02555139,-0.09926713,-0.09527166
PCDH11X,-0.1052532,-0.000579113,-0.1087224,-0.08134196,-0.07336361,-0.1887226,-0.1151434,-0.1662356,-0.112282,-0.1649073,-0.0230075,-0.0927845,-0.07902041,-0.1948406
KLRAQ1,-0.08190636,-0.1235434,-0.1087623,-0.1259649,-0.07361061,-0.007126836,-0.02662776,-0.03245643,-0.04178139,-0.0253635,-0.09007723,-0.08698982,-0.1636663,-0.1220916
PPBP,0.07226849,-0.007317982,-0.01087695,-0.01973523,-0.01557968,0.02724794,0.01786199,0.03872286,0.03894936,0.08519882,0.08550001,0.0490025,-0.01800966,-0.04438273
ZDHHC3,-0.01473791,-0.06299083,-0.108776,-0.0660198,-0.05588971,-0.02715194,-0.008012091,-0.08598187,0.005602024,-0.0034454,0.03892969,-0.1203447,-0.1778006,-0.1939252
PAPLN,-0.09239928,-0.08434701,-0.1087924,-0.2368574,-0.09347429,0.00871243,0.00756998,-0.01923186,0.04012992,0.009448779,-0.01586651,-0.07173503,-0.2117204,-0.170719
NPAS3,0.01936772,0.0219544,-0.01088295,-0.1613255,-0.01690333,0.01198693,0.02063148,0.04026696,0.01545414,0.03472704,0.04793224,0.01913383,-0.006526321,0.03692884
MLC1,-0.06865226,-0.09089888,-0.1088615,-0.01257454,-0.0912286,0.02767908,-0.0119517,0.004858326,0.0108114,-0.02271316,-0.04564757,-0.1317487,-0.1185749,-0.06525025
NEK3,0.01176451,-0.04239703,-0.01088963,-0.004409397,0.04499323,0.01038309,-0.1099514,0.06496097,-0.1358987,-0.08128736,-0.03634092,-0.02636659,0.07885782,0.114435
AKT1,-0.007267329,-0.02182725,-0.1089171,-0.2188637,-0.04959366,0.1670993,0.1262597,0.1333051,0.175691,0.1339372,-0.04131323,0.1106418,-0.1918872,-0.04858187
TAF12,0.01982704,-0.008009605,-0.01089461,-0.01877332,0.01448353,-0.01704034,0.02286713,-0.03423553,-0.01320597,0.01368526,0.04876138,-0.000865691,0.03819073,0.09889364
GMIP,-0.03055625,-0.05129267,-0.1089706,-0.09232852,-0.08199983,0.06820748,0.06452264,0.06748609,0.1006593,0.0742565,-0.09850378,0.01756214,-0.1783812,-0.09760774
KDM2A,-0.1073606,-0.1635431,-0.1089807,-0.06303608,-0.09916837,-0.04318077,-0.05072645,0.02069597,0.004183212,-0.06295489,-0.08999886,-0.02552889,-0.09101324,-0.1256362
DOCK7,0.00413665,-0.02079719,-0.01089938,-0.000961906,0.009581194,-0.01459737,-0.02037061,-0.03242283,-0.04315107,-0.03037838,-0.00675225,-0.1054565,0.02385348,0.02197788
TRMT11,-0.1367589,-0.06102606,-0.1090372,-0.08588013,-0.08894721,-0.1807653,-0.153316,-0.1825417,-0.1343738,-0.1197743,-0.04749012,-0.1032188,-0.1065896,-0.156619
TTRAP,-0.0296754,-0.1077124,-0.1090721,-0.1180765,-0.06843554,-0.009550373,-0.01057499,-0.01589816,-0.02154962,-0.02638743,-0.07620561,-0.080418,-0.1276712,-0.1030854
EDA2R,-0.08993914,0.04424552,-0.1090826,-0.06157044,-0.06626793,-0.1886597,-0.1176346,-0.1779849,-0.0997495,-0.139718,0.01102603,-0.07894556,-0.05095243,-0.113214
CACNB1,-0.09266794,-0.1138814,-0.1090992,0.003476573,-0.107634,0.009754383,-0.08174214,0.0210859,-0.02315662,-0.03280512,-0.0701258,-0.03225083,-0.04366084,-0.06803159
KIAA1462,-0.05488035,-0.06416398,-0.1091428,-0.128214,-0.09300762,0.03918631,0.0494666,0.02779709,0.04476397,-0.01927035,-0.0691745,-0.03079182,-0.1817062,-0.1393283
RNGTT,-0.08703469,-0.03612586,-0.1091591,-0.0349627,-0.102668,-0.3071472,-0.18316,-0.2091462,-0.1535154,-0.1399805,-0.07067674,-0.0992043,-0.02304064,-0.1000285
APAF1,-0.04395328,-0.08037137,-0.01092333,0.01674172,-0.009092124,0.01683061,0.007626625,0.01773206,0.0111968,0.03408342,-0.02329989,-0.00051734,-0.02741597,-0.006618881
VPS16,0.01789409,0.03675624,-0.001092709,0.09511255,0.01204284,0.05395643,0.06071233,-0.02065578,0.04312005,0.06614376,0.002853199,0.01849009,-0.0218892,-0.03754395
VAV1,0.0277713,-0.04715864,-0.01093383,0.003509875,4.47E-05,-0.1147562,-0.08702918,-0.08813155,-0.08037419,-0.04668384,-0.04124057,0.01893535,0.01124177,-0.004601809
FAM12B,-0.04651038,-0.08606657,-0.1093591,-0.1704681,-0.08546168,-0.05251646,0.02308293,-0.01160461,0.03082141,0.04453147,-0.06030514,-0.0114949,-0.1439321,-0.09662531
ADAM5P,-0.1228368,0.000760486,-0.1094241,-0.2104263,-0.07032979,-0.249737,-0.1508578,-0.2265251,-0.1081247,-0.1595068,-0.04217658,-0.03880021,-0.03349932,-0.1634726
GABRA3,-0.10719,0.04839448,-0.1094498,-0.06660497,-0.03525572,-0.2188256,-0.15319,-0.2675816,-0.1331109,-0.1673179,-0.07896831,-0.08102883,0.01121527,-0.1015941
AQP9,-0.006295216,0.06808893,-0.01094509,0.008871286,0.04040634,0.01867967,-0.0249376,-0.02322681,0.001996145,-0.08854715,-0.02923688,0.05665848,0.1167744,0.1205433
C3orf67,-0.08150269,0.03064466,-0.1094751,-0.0897396,-0.06846642,-0.1529584,-0.08005618,-0.164177,-0.06572775,-0.05131424,-0.01660719,-0.05591464,-0.05163342,-0.138042
MAN1B1,-0.1373316,-0.1042258,-0.1096366,-0.150075,-0.134873,-0.2052984,-0.1519686,-0.2065897,-0.09847758,-0.154551,-0.07440566,-0.1028372,-0.1296383,-0.182164
SFI1,-0.03875805,-0.07732498,-0.1096771,-0.02077224,-0.09850531,-0.1013024,-0.06126559,-0.06604229,-0.08711253,-0.09057033,-0.09906798,-0.1257657,-0.06612041,0.02479854
SCN3A,-0.08473586,-0.07575865,-0.1097,-0.07032181,-0.03005009,0.02544762,-0.0230949,0.03843075,0.04014076,0.001752764,-0.05979457,-0.06296164,-0.06702653,-0.08494807
TNFRSF10C,-0.07309399,0.01093117,-0.1097066,-0.2092747,-0.05741893,-0.1160154,-0.0516924,-0.08470527,-0.06380946,-0.1220697,-0.05579985,-0.05620956,-0.01793594,-0.1045564
FYCO1,-0.09106996,0.02480954,-0.1098057,-0.1133343,-0.09522181,-0.1758923,-0.04794534,-0.1662183,-0.08024676,-0.1046255,0.05121386,0.0152391,-0.1036017,-0.1560221
GGT6,0.02349257,-0.03618182,-0.01098865,0.08934902,-0.01869727,0.125316,0.1037025,0.0906529,-0.02970175,-0.05398333,0.03141266,0.05820236,-0.04298201,-0.03873456
FAAH2,-0.05970298,0.03158798,-0.1099571,-0.01387664,0.02587934,-0.1053918,-0.09153417,-0.1374797,-0.1090777,-0.07950046,0.03880072,-0.06635817,-0.02964554,-0.09296351
MGAT4A,-0.06689565,-0.08588002,-0.110021,-0.1043958,-0.08846807,0.04434299,0.008822028,-0.01592845,0.02501742,0.007226003,-0.05027254,-0.09631664,-0.1688178,-0.1135756
FAM151B,0.01229382,-0.03234635,-0.110049,-0.04172021,-0.03134893,-0.03697994,-0.02660162,-0.001584939,-0.02304896,0.01141065,-0.04159535,-9.70E-05,-0.05514344,0.06033866
ZNF75D,-0.09831788,0.09297925,-0.1100569,-0.07263111,-0.06362182,-0.2791554,-0.1896513,-0.1918079,-0.1689501,-0.08956372,0.03358003,-0.1753512,-0.0107851,-0.0445032
BAG4,-0.1016684,-0.01497963,-0.1100899,-0.2201535,-0.08305358,-0.1973239,-0.1285085,-0.2308771,-0.1344935,-0.1384214,-0.03999461,-0.08973457,-0.0811877,-0.1274594
ARHGEF18,-0.02297599,-0.05599092,-0.1100924,-0.09480102,-0.0733337,0.01315573,0.03907114,0.003266701,0.0499237,0.05968263,-0.005378432,-0.03110232,-0.197082,-0.137331
TMEM59L,-0.1050294,-0.09807734,-0.1101375,-0.1503554,-0.1064113,-0.01263766,-0.01268899,-0.04618947,-0.01666831,-0.03062101,-0.08201141,-0.04584508,-0.07820835,-0.1290905
CACNA1B,-0.07439197,-0.09520038,-0.1101882,-0.2048231,-0.1683074,-0.172536,-0.06580222,-0.1922885,-0.05642765,-0.08881724,-0.07335986,-0.134638,-0.2341861,-0.3076637
APOL1,-0.09939991,-0.08436603,-0.1102189,-0.09097985,-0.09494355,0.01726932,-0.04734692,0.04011468,0.01241141,-0.07520014,-0.1503705,0.02746759,-0.08936997,-0.01165458
TSPAN9,0.02637827,0.06587182,-0.0110311,0.03518437,0.0704518,0.07013695,0.03065178,0.116115,0.08299798,0.0493115,0.001091805,0.1282989,0.0502859,0.06880048
OSGIN2,0.01534998,0.08675154,-0.0110337,0.0527749,0.04096196,-0.001866286,0.005481992,-0.000809397,-0.04609434,-0.1408307,-0.03470758,-0.006608774,0.03966218,0.01297764
TUSC4,-0.1138638,-0.004825601,-0.1103503,-0.06745606,-0.04959714,-0.07643506,-0.02817527,-0.1050211,-0.02761106,-0.06619697,-0.05190071,0.05690141,-0.05545074,-0.1014171
PTGDS,-0.00118601,0.004893415,-0.01103528,-0.1006023,-0.06482701,-0.1047771,-0.000979184,-0.125473,0.000200541,0.006185051,-0.000796259,-0.06498466,-0.186992,-0.1958449
KIAA0427,-0.04972452,-0.1184056,-0.1103628,-0.03449026,-0.04799234,0.04664762,0.02129318,0.05575677,0.07518624,0.06046327,0.000349106,-0.05399516,-0.1102144,-0.1394435
GJB6,-0.1676025,-0.1650218,-0.110439,-0.1525201,-0.1119082,-0.09651476,-0.2082797,-0.1347119,-0.1319145,-0.1268369,-0.07404809,-0.2042531,-0.07429994,-0.1157737
CSAD,-0.008963304,-0.001495498,-0.01104604,0.0625813,0.008871031,0.009393579,0.01524551,-0.02636987,-0.01000813,0.0295613,0.03700018,0.007450056,0.03709366,-0.001751843
REL,-0.1487008,-0.2385809,-0.110514,-0.1767538,-0.1177901,-0.1213355,-0.186254,-0.07237783,-0.07422714,-0.1052656,-0.0972855,-0.1440518,-0.2507634,-0.06063896
JPH3,-0.02491936,0.01705304,-0.01105473,-0.0260178,0.006646524,-0.000365008,0.05415914,0.03077423,0.02684355,-0.002572418,0.00857664,0.05871795,-0.01191414,0.002783331
HORMAD2,-0.0397755,-0.006608837,-0.01105796,0.07914413,0.01371367,0.07204176,0.03451662,0.07257876,0.02656552,0.02380207,0.05283603,-0.01213335,-0.03256741,0.04918211
C2CD2,-0.0978669,-0.06286443,-0.1105977,-0.1028778,-0.09199327,-0.09787599,-0.1208756,-0.1242922,-0.1254775,-0.1429957,-0.1438608,-0.07302022,-0.03822017,-0.09098588
TRPC1,-0.1246781,-0.0877973,-0.1106223,-0.01161738,-0.1174251,-0.1007152,-0.163909,-0.0508065,-0.0930335,-0.1653766,-0.1065995,-0.137493,-0.1179954,-0.09892352
HDAC5,-0.02340816,-0.06063837,-0.1106613,0.03217193,-0.1026633,0.02629772,0.03822587,0.02746577,0.04834048,0.03179796,-0.03299237,-0.08151272,-0.1658479,-0.1524276
MAEL,-0.03003908,0.04419622,-0.01107231,0.01184926,0.05645857,-0.02368842,-0.03205027,0.04724675,0.01892581,-0.01422725,-0.01453785,-0.0449904,0.03892015,0.08058387
SFT2D1,-0.09693179,-0.01548282,-0.1107387,-0.02686126,-0.08818098,-0.1050712,-0.01850296,-0.07395123,0.007909148,-0.0257074,0.09082101,-0.03481017,-0.06680754,-0.1506153
